10	tetronomycin_6
10	tetronomycin_7
10	erythromycin_8
10	erythromycin_9
10	erythromycin_10
10	erythromycin_11
10	erythromycin_12
10	erythromycin_13
10	erythromycin_14
10	tetronasin_1
10	tetronasin_2
10	tetronasin_3
10	tetronasin_4
10	tetronasin_5
10	tetronasin_6
10	tetronasin_7
10	erythromycin_2_2
10	erythromycin_2_3
10	erythromycin_2_4
10	erythromycin_2_5
10	erythromycin_2_6
10	erythromycin_2_7
10	erythromycin_2_8
11	mitomycin_8
11	mitomycin_9
11	mitomycin_10
11	mitomycin_11
11	mitomycin_12
11	mitomycin_13
11	mitomycin_14
11	staurosporine_3_1
11	staurosporine_3_2
11	staurosporine_3_3
11	staurosporine_3_4
11	staurosporine_3_5
11	staurosporine_3_6
11	staurosporine_3_7
11	staurosporine_2_1
11	staurosporine_2_2
11	staurosporine_2_3
11	staurosporine_2_4
11	staurosporine_2_5
11	staurosporine_2_6
11	staurosporine_2_7
11	staurosporine_8
11	staurosporine_9
11	staurosporine_10
11	staurosporine_11
11	staurosporine_12
11	staurosporine_13
11	staurosporine_14
12	melithiazol_1
12	melithiazol_2
12	melithiazol_3
12	melithiazol_4
12	melithiazol_5
12	melithiazol_6
12	crocacin_1
12	crocacin_2
12	crocacin_3
12	crocacin_4
12	crocacin_5
12	crocacin_6
12	crocacin_7
12	crocacin_8
12	crocacin_9
12	crocacin_10
12	crocacin_11
12	melithiazol_2_1
12	melithiazol_2_2
12	melithiazol_2_3
12	melithiazol_2_4
12	melithiazol_2_5
12	melithiazol_2_6
12	myxothiazol_1
12	myxothiazol_2
12	myxothiazol_3
12	myxothiazol_4
12	myxothiazol_5
13	mycinamicin_1
13	chromomycin_1
13	spinosad_16
13	apoptolidin_16
13	chalcomycin_1
13	chalcomycin_2
13	kijanimicin_1
13	dihyrdochalcomycin_1
13	dihyrdochalcomycin_2
13	glycopeptidolipid_3_3
13	glycopeptidolipid_2_4
13	caprazamycin_15
13	lobophorin_1
13	nogalamycin_2_9
13	A_90289_13
13	clorobiocin_1
13	glycopeptidolipid_1_3
13	novobiocin_9
13	coumermycin_9
13	aldgamycin_3
13	aldgamycin_4
13	elloramycin_13
14	prodigiosin_1
14	prodigiosin_2
14	prodigiosin_3
14	prodigiosin_4
14	prodigiosin_5
14	prodigiosin_6
14	prodigiosin_7
14	prodigiosin_8
14	undecylprodigiosin_1
14	undecylprodigiosin_2
14	undecylprodigiosin_3
14	undecylprodigiosin_4
14	undecylprodigiosin_5
14	undecylprodigiosin_6
14	undecylprodigiosin_7
14	marineosin_1
14	marineosin_2
14	marineosin_3
14	marineosin_4
14	marineosin_5
14	marineosin_6
14	marineosin_7
15	sibiromycin_5
15	sibiromycin_6
15	sibiromycin_7
15	clorobiocin_2
15	clorobiocin_3
15	clorobiocin_4
15	mithramycin_2_1
15	mithramycin_2_2
15	mithramycin_2_3
15	mithramycin_2_4
15	novobiocin_10
15	novobiocin_11
15	novobiocin_12
15	lidamycin_8
15	coumermycin_10
15	coumermycin_11
15	coumermycin_12
15	coumermycin_13
15	mithramycin_1
15	mithramycin_2
15	mithramycin_3
15	mithramycin_4
16	melithiazol_7
16	melithiazol_8
16	melithiazol_9
16	melithiazol_10
16	melithiazol_11
16	melithiazol_12
16	melithiazol_13
16	melithiazol_2_7
16	melithiazol_2_8
16	melithiazol_2_9
16	melithiazol_2_10
16	melithiazol_2_11
16	melithiazol_2_12
16	melithiazol_2_13
16	myxothiazol_6
16	myxothiazol_7
